ID,Name,Nationality,Age,OVA,POT,Club,Contract,Height,Weight,Preferred Foot,Best Position,Joined,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,t
198486,R. Harkin,Republic of Ireland,30,55,55,"



Finn Harps",2019 ~ 2020,183,72,Right,CM,2019-08-03,120000.0,500.0,109000.0,256,55,49,56,57,39,265,51,49,55,55,55,271,54,53,55,54,55,281,59,52,64,52,54,272,59,49,52,55,57,54,150,48,51,51,49,13,7,9,7,13,1544,319,3,2,Medium,Low,1,53,52,55,53,50,56,0.0,2019 ~ 2020
255062,J. Moreno,Venezuela,20,55,68,"



Caracas FC",2020 ~ 2021,184,73,Right,CB,2020-01-01,275000.0,500.0,389000.0,196,34,27,52,59,24,168,32,32,23,26,55,255,51,53,44,46,61,253,35,79,54,66,19,193,48,59,25,31,30,38,153,45,58,50,50,12,7,12,10,9,1268,274,2,2,Medium,Medium,1,52,27,40,42,53,60,0.0,2020 ~ 2021
257366,V. Mitrea,Romania,19,55,73,"



Sepsi OSK",2020 ~ 2023,182,74,Right,CM,2020-07-14,325000.0,1000.0,336000.0,208,25,42,31,56,54,204,43,22,33,49,57,305,67,61,62,67,48,301,61,66,68,43,63,248,81,52,48,53,14,42,145,34,58,53,39,6,11,5,9,8,1450,314,3,2,High,Medium,1,64,50,45,51,46,58,0.0,2020 ~ 2023
258904,J. Flanagan,England,17,55,69,"



Northampton Town",2020 ~ 2021,182,70,Right,CB,2020-08-01,275000.0,500.0,356000.0,187,31,24,54,49,29,171,38,24,28,42,39,298,62,62,60,46,68,270,40,70,64,68,28,223,61,53,37,36,36,47,160,54,53,53,55,15,11,11,6,12,1364,292,2,2,Medium,High,1,62,30,39,42,53,66,0.0,2020 ~ 2021
257631,M. Bartolewski,Poland,22,55,62,"



Zagłębie Lubin",2020 ~ 2023,187,76,Left,LB,2020-07-31,240000.0,1000.0,155000.0,170,44,23,43,36,24,199,59,29,30,37,44,281,60,59,54,53,55,226,26,52,61,59,28,227,53,54,42,38,40,48,171,53,59,59,54,9,14,6,10,15,1328,290,2,2,Medium,Medium,1,59,26,38,54,55,58,0.0,2020 ~ 2023
259174,A. Al Burayh,Saudi Arabia,22,55,61,"



Damac FC",2020 ~ 2023,178,65,Right,RM,2020-10-02,200000.0,3000.0,204000.0,233,57,41,38,63,34,285,62,54,58,55,56,329,69,66,74,53,67,216,41,32,63,49,31,227,44,39,53,56,35,57,109,35,40,34,60,10,14,13,10,13,1459,315,2,3,Medium,Low,1,67,39,59,61,38,51,0.0,2020 ~ 2023
247134,R. Ishii,Japan,19,55,66,"



Urawa Red Diamonds",2019 ~ 2022,191,84,Right,GK,2019-01-01,240000.0,600.0,160000.0,63,11,9,11,24,8,75,8,10,11,27,19,168,31,29,34,49,25,180,40,44,22,69,5,84,26,14,7,22,15,26,28,8,10,10,273,56,57,53,48,59,871,303,2,1,Medium,Medium,1,56,57,53,59,30,48,0.0,2019 ~ 2022
257113,I. Dioh,France,21,55,63,"



Stade Brestois 29",2020 ~ 2021,187,83,Right,CDM,2020-07-01,275000.0,2000.0,264000.0,217,29,38,42,62,46,282,64,51,41,61,65,248,64,55,52,38,39,273,42,61,57,71,42,251,75,48,46,46,36,42,176,51,63,62,51,14,13,6,6,12,1498,332,2,2,High,Medium,1,59,40,50,61,54,68,0.0,2020 ~ 2021
232031,C. Sparrow,United States,26,55,60,"



Chicago Fire",2020 ~ 2020,188,79,Right,GK,2020-01-20,150000.0,950.0,126000.0,74,10,13,12,24,15,78,11,13,13,27,14,176,33,33,34,45,31,189,44,52,17,59,17,117,26,27,17,35,12,35,36,8,14,14,280,58,54,59,57,52,950,313,2,1,Medium,Medium,1,58,54,59,52,33,57,0.0,2020 ~ 2020
247897,G. Crețu,Romania,20,55,69,"



Dinamo Bucureşti",2019 ~ 2024,176,69,Right,CAM,2019-01-01,300000.0,850.0,336000.0,226,42,44,40,55,45,269,59,48,46,58,58,341,69,71,73,53,75,296,55,68,53,62,58,235,36,51,51,54,43,62,125,38,46,41,51,9,9,12,15,6,1543,331,3,3,Medium,Medium,1,70,49,52,61,44,55,0.0,2019 ~ 2024
251738,M. Chada,India,27,55,55,No Club,Free,178,77,Right,RM,2019-07-12,0.0,0.0,0.0,244,46,51,45,51,51,243,61,38,35,49,60,312,71,64,66,52,59,295,57,75,72,43,48,248,68,30,59,46,45,57,98,15,43,40,48,8,6,8,15,11,1488,316,1,2,High,Medium,1,67,52,47,61,32,57,0.0,Free
245085,A. Al Bahri,Saudi Arabia,25,55,61,"



Ettifaq FC",2016 ~ 2021,184,75,Right,GK,2016-06-16,160000.0,3000.0,148000.0,70,15,6,17,25,7,75,8,14,13,27,13,197,26,35,37,50,49,177,38,60,23,44,12,92,22,15,7,34,14,30,33,9,13,11,272,57,53,51,55,56,916,303,3,1,Medium,Medium,1,57,53,51,56,31,55,0.0,2016 ~ 2021
251741,E. Suresh,India,28,55,55,No Club,Free,175,73,Left,RM,2019-07-12,0.0,0.0,0.0,244,52,45,48,50,49,259,51,53,55,48,52,339,71,75,72,48,73,327,53,87,71,65,51,279,77,48,51,52,51,48,123,18,54,51,55,13,13,7,9,13,1626,338,3,2,High,Medium,1,73,49,51,54,41,70,0.0,Free
256093,J. Ortíz,Ecuador,21,55,63,"



SD Aucas",2019 ~ 2024,175,75,Right,ST,2019-02-11,275000.0,500.0,282000.0,255,27,57,59,60,52,225,56,44,30,35,60,304,65,61,60,46,72,275,48,54,70,54,49,203,29,14,49,54,57,46,47,16,12,19,42,12,6,7,9,8,1351,292,3,2,Medium,Medium,1,63,53,46,58,19,53,0.0,2019 ~ 2024
230759,C. Davis,Republic of Ireland,22,55,66,"



Cork City",2020 ~ 2022,165,68,Right,ST,2020-01-03,275000.0,600.0,245000.0,238,33,54,55,48,48,240,55,50,50,35,50,329,65,64,70,56,74,300,53,71,59,66,51,222,49,19,52,52,50,47,74,30,23,21,46,13,8,7,6,12,1449,305,2,2,Medium,Medium,1,64,53,44,56,27,61,0.0,2020 ~ 2022
253285,A. Álvarez Wallace,Uruguay,19,55,73,"



Peñarol",2019 ~ 2024,180,76,Right,CDM,2019-07-01,325000.0,500.0,480000.0,223,35,43,45,61,39,255,42,38,57,58,60,312,65,62,72,56,57,273,39,50,72,63,49,249,44,63,50,43,49,40,154,44,57,53,49,7,8,16,11,7,1515,323,3,2,Medium,Medium,1,63,44,50,52,53,61,0.0,2019 ~ 2024
239204,B. Igiehon,Switzerland,26,55,58,"



Finn Harps",2020 ~ 2020,187,83,Left,ST,2020-03-07,170000.0,500.0,163000.0,239,30,52,55,50,52,226,50,49,39,39,49,290,67,67,52,53,51,312,60,61,61,83,47,238,60,26,52,50,50,51,74,28,25,21,40,8,6,7,11,8,1419,315,3,2,Medium,Low,1,67,53,44,50,29,72,0.0,2020 ~ 2020
245858,H. Seaden,England,19,55,70,"



Southend United",2019 ~ 2021,185,85,Right,GK,2019-07-01,250000.0,650.0,333000.0,63,14,5,10,29,5,83,12,13,12,26,20,166,25,22,30,45,44,167,41,64,21,32,9,99,26,11,10,34,18,36,35,13,11,11,276,56,55,55,54,56,889,299,2,1,Medium,Medium,1,56,55,55,56,23,54,0.0,2019 ~ 2021
255843,R. Ishida,Japan,18,55,72,"



Nagoya Grampus",2020 ~ 2023,175,72,Right,RB,2020-02-01,300000.0,500.0,281000.0,205,51,32,42,52,28,217,54,31,34,46,52,328,75,74,72,38,69,282,43,76,59,69,35,224,60,48,38,43,35,42,154,46,55,53,44,5,13,5,6,15,1454,325,3,2,Medium,Medium,1,74,35,47,55,49,65,0.0,2020 ~ 2023
258403,J. González,Mexico,18,55,70,"



Santos Laguna",2020 ~ 2024,173,66,Right,RM,2020-08-21,300000.0,2000.0,372000.0,237,50,44,45,50,48,249,61,51,40,40,57,354,75,74,81,42,82,254,48,51,50,59,46,242,68,31,50,45,48,50,78,27,29,22,52,13,7,14,13,5,1466,317,3,2,High,Medium,1,74,46,47,62,30,58,0.0,2020 ~ 2024
257892,A. Pavlesic,Australia,17,55,75,"



Sydney FC",2020 ~ 2020,188,75,Right,GK,2020-07-17,300000.0,500.0,293000.0,65,13,7,14,26,5,63,14,13,10,16,10,163,30,29,30,38,36,152,40,46,18,42,6,66,17,7,5,22,15,23,30,7,12,11,276,53,55,53,56,59,815,305,2,1,Medium,Medium,1,53,55,53,59,29,56,0.0,2020 ~ 2020
243813,T. O'Neill,England,20,55,71,"



Middlesbrough",2018 ~ 2021,186,75,Right,ST,2018-04-09,325000.0,2000.0,455000.0,227,29,60,57,39,42,199,46,41,30,32,50,288,62,61,52,52,61,287,58,66,52,59,52,208,31,17,56,44,60,51,49,11,19,19,48,13,13,7,10,5,1306,276,3,2,Medium,Medium,1,61,57,37,49,20,52,0.0,2018 ~ 2021
248421,�. Rusu,Romania,20,55,69,"



Politehnica Iaşi",2019 ~ 2024,182,73,Right,CB,2019-07-01,275000.0,950.0,316000.0,192,38,28,56,43,27,180,35,39,30,32,44,299,63,58,60,46,72,255,40,72,42,74,27,205,53,49,25,37,41,42,160,53,54,53,50,13,7,8,14,8,1341,287,2,2,Medium,Medium,1,60,31,38,43,53,62,0.0,2019 ~ 2024
258903,M. Dyche,England,17,55,69,"



Northampton Town",2020 ~ 2021,184,70,Right,CB,2020-08-01,275000.0,500.0,356000.0,191,32,26,54,51,28,184,42,24,28,47,43,290,61,63,59,47,60,274,41,68,64,64,37,229,59,54,40,40,36,48,159,53,53,53,42,10,5,12,7,8,1369,298,2,2,Medium,High,1,62,33,42,45,53,63,0.0,2020 ~ 2021
254808,O. Cötür,Turkey,18,55,69,"



Kayserispor",2019 ~ 2024,178,74,Right,CB,2019-07-01,275000.0,600.0,394000.0,177,28,27,53,39,30,159,26,28,35,30,40,282,58,61,47,48,68,260,44,69,62,56,29,195,47,54,27,28,39,46,181,49,65,67,52,10,8,8,12,14,1306,274,2,2,Low,Medium,1,60,32,33,36,57,56,0.0,2019 ~ 2024
255064,D. Ramírez,Peru,25,55,60,"



Club Atlético Grau",2020 ~ 2021,175,72,Right,CAM,2020-01-09,180000.0,500.0,223000.0,243,46,55,48,59,35,250,59,39,36,59,57,301,61,63,51,53,73,276,47,55,64,50,60,236,49,60,46,44,37,41,110,33,35,42,57,15,11,7,13,11,1473,318,3,2,Medium,High,1,62,52,51,58,41,54,0.0,2020 ~ 2021
254321,A. Ilie,Romania,20,55,68,"



FC Voluntari",2019 ~ 2024,165,62,Right,CAM,2019-08-15,300000.0,950.0,296000.0,223,47,46,34,55,41,260,58,48,47,49,58,316,55,62,73,51,75,264,54,71,44,34,61,218,52,22,45,55,44,54,95,35,33,27,65,11,13,14,15,12,1441,294,3,3,Medium,Medium,1,59,50,52,60,31,42,0.0,2019 ~ 2024
251788,A. Stoica,Romania,20,55,66,"



FC Voluntari",2018 ~ 2023,181,75,Right,ST,2018-08-01,275000.0,1000.0,217000.0,236,32,57,48,47,52,224,57,41,31,41,54,295,62,63,56,48,66,271,55,61,47,60,48,219,34,13,56,54,62,49,49,17,16,16,51,5,14,14,8,10,1345,288,2,2,Medium,Medium,1,63,55,43,56,19,52,0.0,2018 ~ 2023
256390,K. Kostadinov,Norway,17,55,75,"



Stabæk Fotball",2020 ~ 2024,175,60,Left,CAM,2020-04-02,350000.0,500.0,360000.0,240,46,45,44,61,44,265,58,52,42,55,58,330,70,66,73,52,69,255,52,58,64,43,38,237,43,48,47,53,46,50,146,45,50,51,53,15,11,7,12,8,1526,324,3,2,Medium,Medium,1,68,45,54,60,48,49,0.0,2020 ~ 2024
226942,O. Çapar,Turkey,23,55,64,"



Kayserispor",2020 ~ 2022,175,68,Right,CB,2020-01-15,250000.0,2000.0,242000.0,172,27,24,58,33,30,168,27,31,33,36,41,282,64,56,40,46,76,242,44,71,58,44,25,208,52,59,26,31,40,43,182,51,63,68,44,6,14,11,7,6,1298,266,2,2,Low,High,1,60,29,32,36,59,50,0.0,2020 ~ 2022
258429,Edson Pires,Guinea Bissau,23,55,62,"



FC Hermannstadt",2020 ~ 2022,169,62,Right,RM,2020-08-18,250000.0,1000.0,171000.0,219,51,48,31,47,42,259,62,44,44,53,56,334,67,64,70,53,80,239,47,46,58,44,44,218,41,24,54,58,41,50,93,31,25,37,46,13,9,7,6,11,1408,299,2,2,Medium,Medium,1,65,47,51,61,28,47,0.0,2020 ~ 2022
246653,A. Campos,Switzerland,20,55,69,"



FC St. Gallen",2018 ~ 2022,178,77,Right,ST,2018-01-01,300000.0,2000.0,374000.0,224,31,55,49,47,42,204,53,37,29,32,53,324,71,67,65,54,67,280,52,64,56,62,46,204,37,12,59,46,50,54,52,18,19,15,50,12,13,7,7,11,1338,292,4,2,High,Medium,1,69,52,40,55,20,56,0.0,2018 ~ 2022
254829,V. Lamprecht,Austria,19,55,69,"



SKN St. Pölten",2020 ~ 2021,177,71,Right,CDM,2020-01-01,275000.0,850.0,332000.0,209,41,31,52,58,27,232,48,33,37,56,58,308,63,65,67,43,70,262,50,62,58,57,35,232,62,49,34,51,36,37,160,48,57,55,49,12,12,10,6,9,1452,316,3,2,Medium,Medium,1,64,36,51,54,52,59,0.0,2020 ~ 2021
247152,P. Cleary,Republic of Ireland,21,55,64,"



St. Patrick's Athletic",2018 ~ 2021,177,65,Right,RB,2018-06-15,275000.0,500.0,193000.0,196,41,34,46,48,27,213,55,37,25,44,52,305,66,67,63,51,58,234,31,61,63,49,30,210,52,52,38,33,35,44,157,50,55,52,61,11,14,14,12,10,1376,302,3,2,Medium,Medium,1,67,33,41,55,52,54,0.0,2018 ~ 2021
258417,D. Rusu,Romania,19,55,72,"



UTA Arad",2020 ~ 2024,170,60,Right,RM,2020-08-20,325000.0,600.0,336000.0,226,52,48,32,49,45,236,54,46,36,44,56,309,71,67,61,48,62,238,57,45,59,40,37,202,36,19,48,51,48,51,75,23,26,26,56,13,11,13,12,7,1342,287,4,2,High,Medium,1,69,47,48,55,24,44,0.0,2020 ~ 2024
250764,A. Antunes,Switzerland,19,55,71,"



Servette FC",2017 ~ 2022,181,73,Right,CAM,2017-07-01,325000.0,2000.0,353000.0,220,39,51,33,51,46,266,59,52,43,50,62,306,63,65,63,49,66,284,55,56,72,52,49,211,42,27,50,52,40,51,103,35,30,38,41,5,7,10,6,13,1431,310,3,2,Medium,Medium,1,64,51,48,60,32,55,0.0,2017 ~ 2022
258929,L. Dendoncker,Belgium,19,55,71,"



Brighton & Hove Albion",2020 ~ 2022,188,76,Right,CB,2020-08-07,300000.0,4000.0,404000.0,190,31,27,52,48,32,205,42,37,34,45,47,279,60,61,52,53,53,268,49,63,61,68,27,212,53,55,26,32,46,42,161,52,55,54,54,6,13,14,14,7,1369,297,3,2,Medium,Medium,1,61,33,40,46,54,63,0.0,2020 ~ 2022
257138,B. Nna Noukeu,Cameroon,19,55,72,"



Stoke City",2019 ~ 2021,184,76,Right,GK,2019-07-11,300000.0,1000.0,354000.0,62,13,7,11,26,5,59,8,10,12,18,11,148,18,15,32,42,41,167,35,60,19,44,9,78,19,9,7,24,19,30,31,7,10,14,268,59,55,46,49,59,813,284,2,1,Medium,Medium,1,59,55,46,59,16,49,0.0,2019 ~ 2021
258418,B. Balint,Romania,20,55,67,"



Politehnica Iaşi",2020 ~ 2025,180,74,Left,LB,2020-08-20,300000.0,950.0,202000.0,185,47,29,39,48,22,200,52,41,38,31,38,318,71,66,66,53,62,237,33,58,61,56,29,210,45,53,39,38,35,41,155,48,54,53,59,10,14,7,13,15,1364,295,2,2,Medium,High,1,68,30,42,50,50,55,0.0,2020 ~ 2025
252532,A. Pawlak,Poland,18,55,71,"



Wisła Płock",2019 ~ 2023,178,70,Right,RB,2019-07-19,300000.0,500.0,296000.0,223,44,35,51,54,39,228,47,38,39,52,52,318,69,69,58,53,69,259,51,59,58,45,46,245,52,49,51,51,42,37,148,48,52,48,50,12,11,6,9,12,1471,312,2,2,Medium,Medium,1,69,42,50,51,50,50,0.0,2019 ~ 2023
254837,B. Dempsey,England,20,55,68,"



Charlton Athletic",2018 ~ 2021,179,72,Right,CM,2018-07-01,300000.0,1000.0,356000.0,224,46,34,43,64,37,250,53,40,38,61,58,302,66,66,59,55,56,256,51,51,59,56,39,246,62,42,51,48,43,38,133,33,51,49,43,8,13,9,5,8,1454,316,3,2,Medium,Medium,1,66,40,54,55,43,58,0.0,2018 ~ 2021
259189,Mauro Rodrigues,Portugal,19,55,68,"



FC Sion",2020 ~ 2021,178,72,Right,RM,2020-06-02,300000.0,2000.0,311000.0,240,47,40,47,63,43,262,58,46,42,58,58,311,68,72,53,49,69,250,54,52,55,50,39,215,37,23,49,54,52,56,133,36,47,50,48,5,8,9,14,12,1459,315,3,2,Medium,Low,1,70,44,55,58,39,49,0.0,2020 ~ 2021
243319,M. Mitchell-Nelson,England,19,55,67,"



Southend United",2018 ~ 2021,188,73,Right,CB,2018-07-01,275000.0,1000.0,254000.0,165,25,23,51,42,24,164,38,28,20,36,42,282,61,64,52,50,55,263,37,67,65,73,21,204,53,53,26,33,39,42,165,55,56,54,53,9,9,14,13,8,1296,286,2,2,Medium,Medium,1,63,26,34,42,54,67,0.0,2018 ~ 2021
242251,T. Amos,Sweden,22,55,66,"



IFK Göteborg",2018 ~ 2022,196,80,Right,GK,2018-01-01,250000.0,500.0,160000.0,84,15,13,20,24,12,110,22,17,13,30,28,143,22,24,32,48,17,174,42,30,27,59,16,97,24,15,8,31,19,33,45,20,12,13,276,50,55,56,58,57,929,299,2,1,Medium,Medium,1,50,55,56,57,23,58,0.0,2018 ~ 2022
246923,J. Ramsey,England,19,55,75,"



Aston Villa",2017 ~ 2023,180,70,Right,CAM,2017-07-01,350000.0,4000.0,493000.0,223,42,41,39,57,44,265,58,47,45,56,59,314,65,67,64,50,68,242,45,56,52,49,40,237,41,40,54,57,45,62,136,39,48,49,49,14,9,8,6,12,1466,313,3,2,High,Low,1,66,43,53,59,43,49,0.0,2017 ~ 2023
258392,D. Longe-King,England,25,55,58,"



Newport County",2020 ~ 2021,193,86,Right,CB,2020-08-20,150000.0,2000.0,164000.0,177,33,22,51,48,23,168,29,28,25,43,43,261,67,62,48,42,42,260,32,68,63,82,15,193,56,52,20,32,33,39,157,46,57,54,46,8,10,14,6,8,1262,285,2,2,Medium,Medium,1,64,23,39,36,52,71,0.0,2020 ~ 2021
238466,J. Thompson,England,21,55,69,"



Coventry City",2017 ~ 2021,186,76,Right,CB,2017-04-30,300000.0,4000.0,396000.0,197,39,29,59,44,26,194,46,39,27,41,41,333,76,75,65,52,65,252,37,72,55,63,25,209,52,49,37,33,38,49,164,55,55,54,46,11,11,7,7,10,1395,306,2,2,Medium,Medium,1,75,31,39,48,54,59,0.0,2017 ~ 2021
256874,J. Roche,Sweden,19,55,66,"



IK Sirius",2020 ~ 2022,191,80,Left,CM,2020-04-22,275000.0,500.0,189000.0,223,45,31,49,62,36,255,51,43,44,60,57,287,63,66,55,54,49,277,49,55,64,67,42,245,51,50,48,54,42,53,139,49,46,44,47,8,6,10,13,10,1473,321,3,3,Medium,Medium,1,65,38,55,53,48,62,0.0,2020 ~ 2022
242814,T. Curran,England,19,55,65,"



Swindon Town",2019 ~ 2023,183,73,Left,CB,2019-01-24,250000.0,900.0,215000.0,150,20,20,52,38,20,155,30,28,23,33,41,263,52,55,44,50,62,243,33,68,54,70,18,199,55,51,22,33,38,38,166,53,58,55,60,14,14,11,13,8,1236,262,2,2,Medium,High,1,54,23,31,37,54,63,0.0,2019 ~ 2023
258668,N. Melvin-Lambert,England,17,55,72,"



Reading",2020 ~ 2021,186,69,Right,ST,2020-07-01,325000.0,500.0,404000.0,232,31,60,58,43,40,193,50,34,29,32,48,332,73,75,69,55,60,280,49,64,50,72,45,206,48,13,50,44,51,51,49,20,14,15,50,8,6,14,12,10,1342,298,3,2,Medium,Medium,1,74,53,38,52,20,61,0.0,2020 ~ 2021
247167,A. Toptik,Turkey,21,55,65,"



Kasimpaşa SK",2019 ~ 2021,178,65,Left,LM,2019-01-05,275000.0,2000.0,286000.0,257,62,52,39,58,46,260,58,45,45,52,60,281,55,53,58,43,72,227,59,42,37,41,48,209,31,20,50,45,63,55,95,32,28,35,56,9,8,10,15,14,1385,287,3,2,Medium,Low,1,54,53,54,59,29,38,0.0,2019 ~ 2021
256895,M. Pahonțu,Romania,20,55,67,"



Astra Giurgiu",2016 ~ 2022,175,74,Right,CAM,2016-07-01,300000.0,1000.0,217000.0,231,49,44,34,59,45,252,57,42,40,55,58,310,64,61,66,50,69,229,48,33,47,50,51,229,44,39,48,55,43,52,112,33,41,38,53,14,6,10,13,10,1416,304,3,2,Medium,Low,1,62,46,54,58,37,47,0.0,2016 ~ 2022
255360,M. Garbett,New Zealand,18,55,71,"



Falkenbergs FF",2020 ~ 2022,182,69,Right,ST,2020-01-24,325000.0,500.0,319000.0,235,28,59,54,48,46,217,54,44,35,31,53,314,62,68,68,50,66,268,54,48,63,54,49,243,53,25,57,49,59,51,63,19,23,21,38,7,7,8,10,6,1378,298,3,3,Medium,Medium,1,65,55,41,56,25,56,0.0,2020 ~ 2022
256384,I. Amundsen,Norway,20,55,69,"



FK Bodø/Glimt",2020 ~ 2021,185,75,Right,CB,2020-02-18,275000.0,600.0,300000.0,181,30,19,54,50,28,176,28,33,31,42,42,277,59,61,46,53,58,267,37,63,59,66,42,203,46,54,34,34,35,44,167,52,58,57,42,9,5,9,10,9,1313,281,2,2,Medium,Medium,1,60,29,40,37,55,60,0.0,2020 ~ 2021
252547,R. Adebisi,England,19,55,71,"



Crewe Alexandra",2019 ~ 2022,175,67,Left,LB,2019-05-09,325000.0,850.0,380000.0,190,49,29,38,46,28,211,49,42,36,40,44,338,73,71,70,48,76,254,36,65,64,56,33,226,46,51,49,45,35,46,156,52,53,51,48,10,12,13,7,6,1423,307,3,2,Medium,Medium,1,72,32,45,51,51,56,0.0,2019 ~ 2022
253066,A. Nasser,Saudi Arabia,23,55,63,"



Abha Club",2018 ~ 2021,175,66,Left,LM,2018-07-25,275000.0,2000.0,222000.0,224,50,51,37,48,38,250,56,45,47,47,55,331,75,73,59,50,74,236,43,53,48,52,40,208,37,20,51,51,49,51,67,21,24,22,58,15,8,14,7,14,1374,297,3,2,Medium,Medium,1,74,46,49,57,23,48,0.0,2018 ~ 2021
240518,S. Al Nashmi,Saudi Arabia,24,55,62,"



Al Fateh",2020 ~ 2023,162,57,Right,RB,2020-09-18,240000.0,3000.0,185000.0,186,49,24,43,42,28,187,49,34,25,34,45,347,69,65,72,52,89,230,43,76,57,31,23,208,46,54,41,36,31,38,154,47,54,53,48,11,11,7,8,11,1360,282,3,2,Medium,Medium,1,67,29,40,52,51,43,0.0,2020 ~ 2023
241542,C. McCabe,Republic of Ireland,23,55,64,"



Shelbourne FC",2019 ~ 2020,193,82,Right,GK,2019-02-13,240000.0,500.0,175000.0,103,17,15,16,38,17,113,12,18,15,42,26,169,28,24,38,41,38,204,41,57,30,58,18,140,39,29,8,45,19,38,57,21,19,17,277,57,54,55,55,56,1063,303,3,1,Medium,Medium,1,57,54,55,56,26,55,0.0,2019 ~ 2020
257662,K. Sieracki,Poland,19,55,67,"



Podbeskidzie Bielsko-Biała",2019 ~ 2021,178,73,Right,CAM,2019-07-23,300000.0,500.0,217000.0,234,42,45,45,58,44,251,56,49,36,52,58,331,69,65,66,58,73,287,59,62,64,57,45,241,40,51,50,54,46,56,124,38,51,35,46,12,6,11,11,6,1514,327,3,2,Medium,Medium,1,67,48,52,59,45,56,0.0,2019 ~ 2021
244870,J. Key,England,20,55,67,"



Exeter City",2018 ~ 2021,178,72,Right,RM,2018-02-07,300000.0,1000.0,254000.0,219,51,50,35,46,37,226,56,41,38,36,55,356,80,78,75,46,77,285,54,66,69,52,44,227,38,48,50,43,48,48,137,44,49,44,55,14,8,11,11,11,1505,329,2,3,High,Medium,1,79,49,44,58,45,54,0.0,2018 ~ 2021
246920,D. Collander,Sweden,18,55,70,"



Örebro SK",2019 ~ 2021,178,70,Right,CDM,2019-01-17,300000.0,500.0,300000.0,213,38,38,42,60,35,258,58,46,42,53,59,351,70,72,75,58,76,258,48,60,51,55,44,274,69,58,47,54,46,57,161,54,55,52,42,8,9,8,10,7,1557,337,3,3,High,Medium,1,71,42,52,61,54,57,0.0,2019 ~ 2021
258952,I. Al Baraka,Saudi Arabia,23,55,60,"



Damac FC",2020 ~ 2024,185,68,Right,CDM,2020-09-15,170000.0,2000.0,173000.0,221,52,31,44,61,33,234,43,41,32,58,60,291,60,59,56,54,62,228,45,57,46,47,33,235,64,48,32,41,50,45,151,46,55,50,52,7,7,14,15,9,1412,297,3,2,Medium,Medium,1,59,35,52,51,49,51,0.0,2020 ~ 2024
241033,C. Gregory,England,20,55,71,"



Shrewsbury",2017 ~ 2022,192,75,Right,GK,2017-08-29,300000.0,800.0,356000.0,83,14,14,19,23,13,83,12,18,11,22,20,200,38,42,41,46,33,202,41,39,35,71,16,114,31,15,12,32,24,37,54,19,17,18,275,56,52,55,55,57,1011,315,3,1,Medium,Medium,1,56,52,55,57,40,55,0.0,2017 ~ 2022
247346,T. Muse,United States,20,55,68,"



Seattle Sounders FC",2019 ~ 2021,193,88,Right,GK,2019-01-15,275000.0,600.0,276000.0,69,19,7,8,20,15,79,12,18,16,18,15,141,31,38,20,24,28,171,40,31,38,49,13,113,28,26,11,24,24,19,38,22,7,9,286,59,56,53,59,59,897,321,1,1,Medium,Medium,1,59,56,53,59,35,59,0.0,2019 ~ 2021
252727,H. Sevinç,Turkey,18,55,70,"



Antalyaspor",2018 ~ 2021,178,73,Right,CDM,2018-12-06,275000.0,700.0,394000.0,255,48,41,55,63,48,242,55,45,41,51,50,304,61,68,50,58,67,290,65,64,57,56,48,271,64,47,54,53,53,42,157,44,55,58,51,14,10,10,9,8,1570,330,2,2,Low,Medium,1,65,49,54,54,50,58,0.0,2018 ~ 2021
237619,S. Twine,England,20,55,65,"



Newport County","Jun 30, 2021 On Loan",174,69,Right,RM,2016-04-29,275000.0,1000.0,0.0,225,39,55,51,46,34,250,61,52,40,34,63,339,70,74,65,50,80,260,55,68,59,34,44,186,25,13,51,43,54,46,44,12,18,14,41,7,11,5,12,6,1345,286,3,2,High,Medium,1,72,52,42,62,18,40,0.0,"Jun 30, 2021 On Loan"
233451,Zhao Yingjie,China PR,27,55,55,"



Tianjin TEDA FC",2016 ~ 2020,183,77,Right,CM,2016-01-01,130000.0,2000.0,124000.0,228,41,53,47,55,32,236,46,48,39,48,55,328,63,67,67,59,72,300,66,62,65,59,48,274,58,58,56,59,43,38,151,53,51,47,52,12,13,7,6,14,1569,334,2,2,Medium,Medium,1,65,53,51,53,52,60,0.0,2016 ~ 2020
255136,T. Beason,United States,23,55,61,"



San Jose Earthquakes",2020 ~ 2021,185,79,Left,CB,2020-01-09,180000.0,1000.0,165000.0,175,28,21,58,44,24,143,28,27,21,36,31,277,59,61,53,48,56,253,32,73,61,63,24,189,40,52,32,29,36,49,177,58,63,56,47,7,8,11,11,10,1261,270,2,2,Low,Medium,1,60,25,35,34,58,58,0.0,2020 ~ 2021
